Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2012","2012","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2013","2013","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2014","2014","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2015","2015","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2016","2016","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2017","2017","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2018","2018","No","0.24","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2019","2019","No","0.25","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2020","2020","No","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2021","2021","No","0.33","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2022","2022","No","0.31","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2023","2023","No","0.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2000","2000","%","2.81","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2001","2001","%","2.83","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2002","2002","%","2.86","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2003","2003","%","2.83","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2004","2004","%","2.83","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2005","2005","%","2.83","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2006","2006","%","2.87","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2007","2007","%","2.89","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2008","2008","%","2.92","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2009","2009","%","2.94","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2010","2010","%","2.86","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2011","2011","%","2.85","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2012","2012","%","2.84","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2013","2013","%","2.84","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2014","2014","%","2.88","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2015","2015","%","2.89","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2016","2016","%","2.91","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2017","2017","%","2.99","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2018","2018","%","3.01","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2019","2019","%","3.14","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2020","2020","%","2.96","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2021","2021","%","3.01","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2022","2022","%","3.06","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2023","2023","%","3.06","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2024","2024","%","3.06","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20002002","2000-2002","g/cap/d","64.8","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20012003","2001-2003","g/cap/d","66.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20022004","2002-2004","g/cap/d","66.9","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20032005","2003-2005","g/cap/d","68.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20042006","2004-2006","g/cap/d","69.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20052007","2005-2007","g/cap/d","71.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20062008","2006-2008","g/cap/d","72.8","E","Estimated value",""
